,Company/Brand,Stage,Amount($),HeadQuarter,What_it_does,Sector,Funding_Year,Founded,Founders,Investor,Startup_Age
1880,Exponent Energy,Pre-Series,5000000.0,Bangalore,Simplifying energy for EVs by building a Flexible Energy Stack.,Manufacturing,2021,2020,"Arun Vinayak, Sanjay Byalal",YourNest VC,1
1881,Trinkerr,Series A,6600000.0,Bangalore,Trinkerr is India's first social trading platform.,Finance,2021,2021,"Manvendra Singh, Gaurav Agarwal",Accel India,0
1885,Unremot,Seed,700000.0,Bangalore,Unremot is a personal office for consultants!,Technology,2021,2020,Shiju Radhakrishnan,Inflection Point Ventures,1
1886,FanAnywhere,Seed,3500000.0,Bangalore,Celebrity NFT platform,Finance,2021,2021,"Varun Chaudhary, Amit Kumar","Oasis Capital, Scorpio VC, DeltaHub Capital",0
1887,PingoLearn,Unknown,200000.0,Pune,PingoLearn offers language learning courses with snackable videos.,Education,2021,2021,"Mohit Menghani, Shubham Maheshwari","Titan Capital, Haresh Chawla, AngelList Syndicate",0
1888,Spry,Seed,1500000.0,Mumbai,THE BEST ROYALTY-FREE MUSIC TO CREATE TRENDING VIDEOS,Media & Entertainment,2021,2021,"Gaurav Dagaonkar, Meghna Mittal","9Unicorns, Ashneer Grover",0
1889,Enmovil,Pre-Series,1300000.0,Hyderabad,Enmovil delivers a Business Intelligence Platform driven by a connected asset ecosystem that enables organizations to maximise their operational efficiency.,Technology,2021,2015,"Ravi Bulusu, Nanda Kishore, Venkat Moganty",Anicut Angel Fund,6
1890,ASQI Advisors,Pre-Series,1000000.0,Mumbai,Bringing Blockchain technology intro mainstream finance!,Finance,2021,2019,Swapnil Pawar,Founders Room Capital,2
1891,Insurance Samadhan,Pre-Series,725000.0,New Delhi,The insurance industry will help in representation with the insurance companies and will help to find adequate redressal for grievances.,Finance,2021,2018,Deepak Bhuvenshwari Uniyal,"9Unicorns, ZNL",3
1892,Evenflow Brands,Unknown,500000.0,Mumbai,Identify and partner with the upcoming eCommerce-1st brands that sell on marketplaces and have a successful track record of positive reviews & ratings,Retail,2021,2020,"Utsav Agarwal, Pulkit Chhabra",Inflection Point Ventures,1
1893,MasterChow,Seed,461000.0,Bangalore,A ready-to-cook Asian cuisine brand,Food & Beverages,2021,2020,"Vidur Kataria, Sidhanth Madan",WEH Ventures,1
1894,Fullife Healthcare,Unknown,3500000.0,Bangalore,Varun Khanna,Healthcare,2021,2009,Morgan Stanley Private Equity Asia,$22000000,12
1895,MoEVing,Unknown,3500000.0,Gurugram,"Vikash Mishra, Mragank Jain",Manufacturing,2021,2021,"Anshuman Maheshwary, Dr Srihari Raju Kalidindi",$5000000,0
1897,Plix,Series A,5000000.0,Mumbai,Plant-based nutraceutical firm,Healthcare,2021,2018,"Rishubh Satiya, Akash Zaveri","Guild Capital, RPSG Capital Ventures",3
1899,Practically,Unknown,5000000.0,Hyderabad,An experiential learning app for grades 6th to 12th.,Education,2021,2018,"Subbarao Siddabattula, Charu Noheria, Ilangovel Thulasimani","NB Ventures, Earlsfield Capital",3
1900,Nestasia,Series A,4000000.0,Kolkata,"Artisanal, Handmade, bio conscious crafts from South East Asia.",Retail,2021,2018,"Aditi Murarka Agrawal, Anurag Agrawal","Varun Alagh, Sahil Barua",3
1903,TranZact,Series A,7000000.0,Mumbai,A mission to digitize millions of Indian SMEs so they can grow better.,Technology,2021,2017,"Ritesh Kumar, Sharad Sen Sharma, Rohan Sen Sharma","Tribe Capital, Prime Venture Partners",4
1907,Stack,Seed,4500000.0,Bangalore,Stack is an investing platform set to put money to work and help invest like some of the world’s biggest money-makers,Finance,2021,2020,"Smriti Tomar, Tushar Vyas","Y Combinator, Harvard Management",1
1908,PropReturns,Unknown,1200000.0,Mumbai,PropReturns is a platform for users to invest in Indian Real Estate backed by data.,Real Estate,2021,2020,"Jayant Panwar, Kenish Shah","Y Combinator﻿, ﻿Goodwater Capital",1
1909,WeSkill,Pre-Seed,4000000.0,Gurugram,Act as the bridge for skills providing access to learning and developing these skills at a younger age from the comfort and security of home.,Education,2021,2020,"Shaurya Joshi, Shashank Patidar, Praneet Agarwal","Shrishti Sahu, Umang Vohra",1
1910,Fitpage,Unknown,300000.0,Mumbai,"An endurance-first fitness tech platform focussed on enabling you to learn, eat, work out and live better.",Healthcare,2021,2020,Vikas Singh,"Astra Ventures, Gaurav Jaitly",1
1911,ShopMyLooks,Unknown,200000.0,Noida,ShopMyLooks turns social media photos & videos into shop-the-look thus helping creators monetize their entire content.,Media & Entertainment,2021,2021,Rohit Jaiswal,"Capital A, Collective Artists Network",0
1912,ByteLearn,Seed,9500000.0,Noida,AI powered teaching assistant for 100 Mn teachers across the world,Education,2021,2021,"Ashneer Grover, Shashvat Nakrani","Aditya Singhal, Nishant Sinha",0
1913,Dista,Seed,1200000.0,Pune,Dista is an AI-enabled location intelligence platform that offers a wide range of solutions for businesses to power their mobility and field operations.,Technology,2021,2017,"Nishant Kumar, Shishir Gokhale, Deepak Garg",Pentathlon Ventures,4
1915,FRND,Series A,6500000.0,Bangalore,FRND is an audio dating app for Bharat,Media & Entertainment,2021,2019,"Bhanu Pratap Singh Tanwar, Hardik Bansal, Harshvardhan Chhangani",KRAFTON,2
1916,Metadome,Pre-Series,4000000.0,Bangalore,"Metadome (formerly Adloid), is a Metaverse, that provides no-code infrastructure to millions of creators & brands, to build immersive experiences for the virtual world.",Technology,2021,2017,"Kanav Singla, Prashant Sinha, Shorya Mahajan","Chiratae Ventures, Lenskart Vision Fund",4
1917,Keka HR,Unknown,1600000.0,Hyderabad,Keka is a simple and intuitive HR software unlike the traditional HR systems.,Technology,2021,2014,Vijay Yalamanchili,Recur Club,7
1918,The Gourmet Jar,Unknown,150000.0,Noida,"The Gourmet Jar offers a range of premium condiments in unique flavour combinations, that are handmade in small batches, from scratch, using all-natural ingredients and no preservatives or additives.",Food & Beverages,2021,2012,Apeksha Jain,DevX Venture Fund,9
1919,Flo Mobility,Unknown,400000.0,Bangalore,"An autonomous tech stack that can be applied to agri-bots, delivery bots, two wheelers and other use cases where compact bots need to navigate in crowded, unstructured environments.",Technology,2021,2019,"Manesh Jain, Mohan Kumar","DevX Venture Fund, Blume Founder Fund",2
1920,Yodacart,Pre-Seed,225000.0,Thane,YODACART is an e-commerce startup offering real-time product discovery using AI/ML for appliances based on consumers’ needs with an AR-enabled browsing experience.,E-commerce,2021,2019,Vikas Sharma,Ajith Daneil,2
1921,TheHouseMonk,Unknown,5000000.0,Bangalore,A complete property management software platform for team&customers.,Real Estate,2021,2019,"Ajay Kumar, Balaji Varadharajan",Aurum Proptech,2
1923,Sirona Hygiene,Unknown,10000000.0,New Delhi,"An award-winning brand, committed to solving those Intimate & Menstrual Hygiene issues for women",Healthcare,2021,2015,Deep Bajaj,The Good Glamm Group,6
1926,Deciwood,Unknown,200000.0,New Delhi,"Deciwood makes Eco-friendly wooden speakers using latest technology of Energy tube to enhance sound quality, all products are handmade by skilled people of the industry.",Retail,2021,2018,Ananya Meena,"Shuru Up, Ankit Kedia, Arun Gupta",3
1927,Kohbee,Pre-Seed,235000.0,Bangalore,"Kohbee is a mobile app for online trainers and educators to run their online business, end to end.",Education,2021,2019,"Rohan Sinha, Shashwat Aditya","Ankit Mehrotra, Saurabh Aggarwal",2
1928,Perfora,Pre-Seed,260000.0,Gurugram,"Building a disruptive, modern, and functional oral care brand for consumers in India and globally.",Retail,2021,2021,"Tushar Khurana, Jatan Bawa",Sauce.vc,0
1929,Unbox Robotics,Series A,7000000.0,Pune,Unbox Robotics is building software-defined robotics platforms to enable logistics players to automate and radically improve their operations on-demand in a limited footprint and capital.,Transportation & Logistics,2021,2019,"Pramod Ghadge, Shahid Memon, Rohit Pitale","3one4 Capital, Sixth Sense Ventures",2
1931,Gobillion,Seed,2900000.0,New Delhi,Redefining social commerce for Tier 2+ cities in India - making e-commerce SOCIAL!,E-commerce,2021,2020,"Roshan Farhan, Kulapradip Bharali","YCombinator, Justin Mateen, Pioneer Fund",1
1932,RIPPLR,Series A,12000000.0,Bangalore,India’s first Plug-n-Play distribution ecosystem for brands,Transportation & Logistics,2021,2019,"Abhishek Nehru, Santosh Dabke","Sojitz Corporation, Stride Ventures",2
1934,Eggoz,Series A,3500000.0,Gurugram,Make a meaningful impact to improve the protein consumption of people by enriching the lives of the rural egg farmers.,Food & Beverages,2021,2017,"Abhishek Negi, Uttam Kumar, Aditya Singh, Pankaj Pandey","Nabventures, Avaana Capital",4
1935,Fabriclore,Pre-Series,700000.0,Jaipur,"India's top brand of artisanal & contemporary fabrics, offering the largest catalog of both curated & original designs.",Lifestyle,2021,2016,"Vijay Sharma, Anupam Arya, Sandeep Sharma","Fluid Ventures, Mulberry Silks",5
1936,Veefin,Unknown,3000000.0,Mumbai,"Veefin is the world leader in contextual SCF and digital lending solution adopting user-led design, data and analytics, built by bankers for bankers.",Technology,2021,2010,"Gautam Udani, Raja Debnath",Rajesh Rajendran,11
1937,Verandah,Seed,1000000.0,Mumbai,Verandah is a conscious luxury travel brand retailing amongst the luxury resort wear space with design roots.,Lifestyle,2021,2011,Anjali Patel Mehta,"Mike Novogratz, Neeraj Arora",10
1938,Karkinos Healthcare,Unknown,3500000.0,Mumbai,"Medical center for treatment of complex cancers; and research center which leverages technologies such as genomics, synthetic biology, sensors, and AI to analyze data and leading to the development of  affordable cancer interventions.",Healthcare,2021,2020,"R Venkataramanan, Ravi Kant",Reliance Digital Health,1
1939,OWO Technologies,Seed,3000000.0,Gurugram,An ecommerce startup offering online beverages and packaged drinking water,Food & Beverages,2021,2020,"Ajay Changani, Hardev Sahu",Inflection Point Ventures,1
1940,EsportsXO,Seed,1100000.0,Bangalore,EsportsXO is an esports tournament management company which offers software to manage tournaments online.,Media & Entertainment,2021,2020,"Utsav Umang, Rohit Raj, Vikas Goel",We Founder Circle,1
1941,Zorgers,Unknown,3500000.0,Mohali,Zorgers Home Healthcare is India’s most trusted Home Healthcare Service Provider. Recognized by the Govt of India.,Healthcare,2021,2013,"Varun Gupta, Anil Kumar, Abhinav Gupta",Ritu Marya Family Office.,8
1942,BangDB,Unknown,3500000.0,Bangalore,A Converged NoSQL Data Platform for Predictive and Real-Time analytics for Operational Intelligence,Technology,2021,2015,Sachin Sinha,Ten Innovate,6
1944,Skippi Ice Pops,Unknown,130000.0,Hyderabad,India's First Icepops Brand,Food & Beverages,2021,2021,Ravi Kabra,Shark Tank India,0
1945,Glii,Seed,10000.0,Noida,India’s finest dating companionship application,Services,2021,2020,Shivam Kaushik,We Founder Circle,1
1948,SecureNow,Series B,6000000.0,Gurugram,SecureNow is an award winning tech-enabled insurance intermediary.,Finance,2021,2011,"Kapil Mehta, Abhishek Bondia",Apis Insurtech Fund I,10
1949,Vendor Infra,Unknown,265000.0,Gurugram,"A B2B Collaboration Platform for Infrastructure Sectors to Search Vendors, Get Quotes, Find Opportunities",Real Estate,2021,2019,Rahul Jain,"SK Tripathi, Sanjeev Gupta",2
1950,Hakuna Matata,Unknown,1000000.0,Chennai,Hakuna Matata Solutions is a leading Digital Transformation Company offering a full spectrum of technology solutions and services for enterprises across different industry verticals all over the globe.,Technology,2021,2006,Gengarajan PV,Hardcastle Petrofer,15
1953,Hubhopper,Unknown,3500000.0,New Delhi,"Hubhopper is India's leading podcast hosting, creation & distribution platform. Getting podcast across both Indian & global audio platforms",Media & Entertainment,2021,2015,Gautam Raj Anand,"ITI Growth Opportunities Fund, Unit-E Ventures",6
1955,Comofi Medtech,Unknown,200000.0,Bangalore,"Comofi Medtech develops healthcare products using artificial intelligence, augmented reality and IoT technologies",Healthcare,2021,2017,"Satish Kalme, Kubasad Gururaj",CIIE.CO,4
1956,Battery Smart,Seed,3500000.0,New Delhi,Battery Smart provides advanced Li-ion batteries to e-rickshaws.,Energy,2021,2019,"Pulkit Khurana, Siddharth Sikka",Orios Venture Partners,2
1957,Kutuki,Seed,2000000.0,Bangalore,Kutuki is a learning platform focused on children between the ages of three and seven.,Education,2021,2017,"Bharath Bevinahally, Sneha Sundaram",Omidyar Network India,4
1958,Onelife,Unknown,3500000.0,Mumbai,"Aspire to leverage the gifts of nature and science to help you make holistic lifestyle changes, with minimalistic effort, improving overall well-being.",Healthcare,2021,2019,Gaurav Aggarwal,Wipro venture capital arm,2
1959,Eupheus,Series B,4000000.0,New Delhi,Eupheus Learning offers a seamless integrated learning solution for the K-12 market in India.,Education,2021,2017,"Amit Kapoor, Rohit Dhar, Sarveshwar Shrivastava, Ved Prakash Khatri","Yuj Ventures, Sixth Sense Ventures",4
1961,Pencil,Pre-Series,1000000.0,Mumbai,Pencil is a content publishing platform that enables writers to publish their work for free.,Media & Entertainment,2021,2019,"Malini Nair, Preeti Chib, Swarup Nanda","Inflection Point Ventures, SucSEED Venture Partners",2
1962,Aisle,Pre-Series,3500000.0,Bangalore,Aisle connects the new generation of single independent Indians from around the world looking for meaningful relationships.,Services,2021,2014,Able Joseph,"Anas Rahman Junaid, Vinod Jose",7
1963,Marquee Equity,Unknown,3800000.0,Mumbai,The World's #1 Fundraising Service - Investor Meetings + Deal Documents - Globally,Finance,2021,2016,Ash Narain,"Capital One, Arrowroot Capital",5
1964,UptimeAI,Seed,1500000.0,Bangalore,"Enable true digital transformation with AI driven insights, to enable manufacturers stay ten steps ahead of process inefficiencies and equipment failures",Technology,2021,2016,"Jagadish Gattu, Vamsi Yalamanchili",YourNest Venture Capital,5
1965,WizKlub,Pre-Series,800000.0,Bangalore,Wizklub uses a unique method of developing and nurturing Higher Order Thinking Skills in children,Education,2021,2018,Amit Bansal,Incubate Fund India,3
1966,Zolve,Seed,15000000.0,Bangalore,Zolve Innovations operates as a neo-banking startup.,Finance,2021,2020,Raghunandan G,"Kunal Shah, Greg Kidd",1
1967,MediBuddy,Debt Financing,3000000.0,Bangalore,"MediBuddy is a digital healthcare platform for inpatient hospitalization, outpatient services, and corporate wellness benefits.",Education,2021,2000,Satish Kannan,"InnoVen Capital, TEAMFund",21
1968,Pariksha,Pre-Series,2000000.0,Pune,"Pariksha - The Sucess App, India's largest vernacular test preparation company for the mobile 1st internet users of India.",Education,2021,2015,"Deepak Choudhary, Karanvir Singh Shekhawat, Utkarsh Bagri, Vikram Shekhawat","Venture Catalysts, 9Unicorns Accelerator Fund",6
1969,Express Stores,Seed,1000000.0,Gurugram,Express Stores is a retail and omnichannel startup company,E-commerce,2021,2019,"Apoorv Jain, Kartik Gupta","Venture Highway, Rohit Bansal",2
1971,Zingbus,Pre-Series,3500000.0,Haryana,Zingbus is an emerging brand in the intercity bus services.,Transportation & Logistics,2021,2019,Mratunjay Beniwal,"Venture Catalysts, 9Unicorns Accelerator Fund",2
1972,Phable,Series A,12000000.0,Bangalore,Mobile App for Patients and Doctors,Healthcare,2021,2017,"Mukesh Bansal, Prasanth Reddy, Sumit Sinha","Fresco Capital, Social Starts",4
1973,Codingal,Unknown,3500000.0,Bangalore,Coding education platform for K-12 students,Education,2021,2020,"Satyam Baranwal, Vivek Prakash","Y Combinator, Rebright Partners",1
1974,Supply6,Seed,100000.0,Bangalore,Supply6 is a food supplement brand that claims to provide nutritional supplements in drinkable forms such as smoothies.,Healthcare,2021,2018,"Rahul Jacob, Vaibhav Bhandari","Rohit Goutamchand, India CXO Fund",3
1975,Swajal,Pre-Series,1600000.0,Gurugram,Swajal uses clean solar energy to purify drinking water at an affordable rate.,Services,2021,2015,"Advait Kumar, Vibha Tripathi","Rajasthan Venture Capital Fund, ACPL Exports",6
